rowid,kepid,tce_plnt_num,tce_rogue_flag,tce_period,tce_period_err,tce_time0bk,tce_time0bk_err,tce_impact,tce_impact_err,tce_duration,tce_duration_err,tce_depth,tce_depth_err,tce_model_snr,tce_prad,tce_prad_err,tce_eqt,tce_eqt_err,tce_insol,tce_insol_err,tce_steff,tce_steff_err,tce_slogg,tce_slogg_err,tce_sradius,tce_sradius_err,av_training_set
13263,8397426,1,,0.843761,8.35E-06,131.775,8.83E-04,7.41E-01,3.93E-01,1.251,4.89E-02,8.20E+01,9.48E+00,1.12E+01,4.108,4.85E-01,4.38E+03,9.48E+02,,,7246,302,3.51,0.36,4.172,1.773,AFP
13264,8397426,2,,0.84376,1.04E-05,132.198,1.22E-03,9.03E-01,2.26E-01,1.931,7.54E-01,7.00E+01,9.90E+00,9.04E+00,4.057,7.68E-01,4.38E+03,9.48E+02,,,7246,302,3.51,0.36,4.172,1.773,AFP
13265,8397426,3,,0.843772,9.03E-06,131.545,1.05E-03,5.00E-01,1.73E+00,1.498,9.19E-02,1.13E+02,1.27E+01,1.30E+01,4.623,9.23E-01,4.38E+03,9.48E+02,,,7246,302,3.51,0.36,4.172,1.773,AFP
13266,8397446,1,,0.986607,7.76E-06,131.899,1.70E-03,5.18E-01,3.60E+00,1.417,1.02E-01,1.66E+02,1.94E+01,1.28E+01,1.853,9.16E-01,2.31E+03,5.93E+02,,,6243,236,4.18,0.26,1.385,0.704,AFP
13267,8397675,1,,0.553262,0.00E+00,131.786,0.00E+00,1.00E-01,0.00E+00,1.5,0.00E+00,1.08E+03,0.00E+00,-1.00E+00,10.3,0.00E+00,3.69E+03,0.00E+00,,,5679,266,3.56,0.49,3.142,1.623,AFP
13268,8429314,1,,115.687,8.16E-04,246.985,5.51E-03,6.56E-01,1.64E+00,4.751,8.87E-01,9.80E+02,5.18E+01,1.90E+01,3.074,1.19E+00,3.75E+02,7.55E+01,,,6032,212,4.51,0.29,0.929,0.368,PC
13269,8429314,2,,1.20895,1.96E-05,132.164,8.21E-03,5.85E-01,6.38E+00,6.367,2.50E+01,4.29E+01,5.24E+00,9.09E+00,0.6331,7.28E-01,1.72E+03,3.45E+02,,,6032,212,4.51,0.29,0.929,0.368,UNK
13270,8429415,1,,1.35253,8.97E-06,132.07,2.51E-03,4.13E-01,2.76E+00,2.97,3.79E-01,2.65E+01,2.35E+00,1.35E+01,0.6291,1.61E-01,2.01E+03,4.07E+02,,,6468,199,4.29,0.24,1.194,0.477,AFP
13271,8429450,1,,1.35258,0.00E+00,132.029,0.00E+00,1.00E-01,0.00E+00,3.5,0.00E+00,3.22E+05,0.00E+00,-1.00E+00,87.58,0.00E+00,2.87E+03,0.00E+00,,,6881,270,3.83,0.37,2.406,1.045,UNK
13272,8444868,3,,4.28046,4.32E-05,131.765,6.85E-03,2.83E-01,1.08E+01,5.219,3.97E-01,4.14E+01,4.77E+00,9.45E+00,0.886,5.53E-01,1.43E+03,3.99E+02,,,6525,233,4.25,0.31,1.359,0.749,AFP
13273,8444868,4,,67.4165,1.16E-03,196.138,1.42E-02,3.26E-01,3.10E+01,5.237,1.73E+00,2.19E+02,4.03E+01,7.24E+00,2.045,4.31E+00,5.72E+02,1.59E+02,,,6525,233,4.25,0.31,1.359,0.749,NTP
13274,8445775,1,,13.2541,4.21E-07,136.368,2.56E-05,9.73E-01,8.43E-03,4.326,2.04E-03,4.50E+04,1.45E+01,3.76E+03,49.21,9.30E-01,9.91E+02,2.25E+02,,,6175,197,4.11,0.27,1.436,0.646,AFP
13275,8445775,2,,13.2544,3.43E-04,136.754,2.73E-02,1.00E+00,4.36E-01,17.7,1.14E+02,2.96E+02,5.45E+03,1.81E+01,4.863,3.69E+00,9.91E+02,2.25E+02,,,6175,197,4.11,0.27,1.436,0.646,AFP
13276,8461967,1,,1.52213,1.38E-05,132.612,3.19E-03,9.21E-01,1.97E-01,3.525,2.02E+00,3.59E+01,4.16E+00,9.42E+00,1.938,4.29E-01,2.60E+03,7.21E+02,,,5991,178,3.67,0.55,2.701,1.487,AFP
13277,8461967,2,,1.5223,1.19E-05,132.008,2.95E-03,5.97E-04,5.18E+03,4.659,2.18E+00,4.15E+01,9.25E+00,1.18E+01,1.74,1.09E+00,2.60E+03,7.21E+02,,,5991,178,3.67,0.55,2.701,1.487,AFP
13278,8462258,1,,3.61153,9.20E-06,133.338,2.19E-03,9.54E-01,5.96E-03,6.299,5.02E-02,1.80E+03,3.14E+01,7.75E+01,4.537,1.71E-01,1.00E+03,1.69E+02,,,5203,213,4.5,0.3,0.802,0.262,AFP
13279,8183389,3,,32.4419,1.39E-01,142.408,3.60E+00,7.71E-01,3.69E+01,25.61,9.87E+01,2.51E+00,5.68E+01,5.35E-02,0.121,2.52E+00,4.48E+02,3.47E+01,,,5081,154,4.58,0.07,0.696,0.099,AFP
13280,8183404,1,,2.36974,1.76E-05,132.643,4.01E-03,7.08E-01,1.15E+00,4.321,6.55E-01,4.30E+01,4.00E+00,1.13E+01,0.8858,2.50E-01,1.74E+03,4.59E+02,,,6781,258,4.32,0.31,1.259,0.656,UNK
13281,8183805,1,,0.803743,1.33E-05,131.8,1.29E-03,7.01E-01,6.07E-01,1.916,2.55E-01,8.24E+01,1.51E+01,6.80E+00,1.163,2.04E-01,2.32E+03,8.74E+02,,,6452,216,4.37,0.41,1.195,0.899,UNK
13282,8197355,1,,0.613991,1.25E-05,131.828,2.01E-03,3.00E-01,8.71E+00,2.064,1.17E+00,5.18E+01,7.88E+00,8.07E+00,1.388,6.62E-01,3.70E+03,1.08E+03,,,7941,317,4.12,0.35,1.885,1.094,AFP
13283,8197355,2,,0.613995,7.08E-06,132.041,1.22E-03,5.00E-01,1.82E+00,1.983,5.11E-01,9.31E+01,8.63E+00,1.45E+01,1.891,3.84E-01,3.70E+03,1.08E+03,,,7941,317,4.12,0.35,1.885,1.094,AFP
13284,8197355,3,,0.613996,1.48E-05,131.625,1.61E-03,3.35E-01,6.71E+00,1.72,5.80E-01,7.91E+01,1.24E+01,1.34E+01,1.72,7.29E-01,3.70E+03,1.08E+03,,,7941,317,4.12,0.35,1.885,1.094,AFP
13285,8197406,1,,4.15471,1.09E-06,132.614,1.38E-04,5.00E-01,3.81E-01,1.211,2.90E-02,1.61E+03,1.52E+01,1.41E+02,6.906,3.08E-01,1.67E+03,4.96E+02,,,7025,279,4.15,0.34,1.65,0.969,PC
13286,8230809,1,,4.07835,2.65E-07,132.16,4.63E-05,2.15E-01,8.35E-03,6.229,3.94E-03,3.82E+04,3.52E+01,1.25E+03,17.02,1.12E-02,1.11E+03,2.42E+02,,,5872,190,4.48,0.28,0.867,0.372,AFP
13287,8230809,2,,2.03914,3.33E-06,132.169,7.19E-04,3.00E-01,2.24E+00,5.408,2.51E-01,9.98E+02,2.93E+01,3.83E+01,2.76,4.23E-01,1.40E+03,3.04E+02,,,5872,190,4.48,0.28,0.867,0.372,UNK
13288,8231370,1,,0.654986,3.56E-01,132.133,6.35E+01,3.73E-04,1.05E+06,4.753,1.68E+03,1.53E-03,6.51E+00,2.78E-04,0.01172,2.49E+01,4.16E+03,1.01E+03,,,7343,311,3.75,0.26,2.955,0.929,NTP
13289,8231370,2,,1.17085,7.25E-06,132.111,1.45E-03,5.00E-01,3.36E+00,1.435,1.08E-01,5.97E+02,5.56E+01,3.32E+01,7.521,2.82E+00,3.43E+03,5.58E+02,,,7343,311,3.75,0.26,2.955,0.929,AFP
13290,8246833,1,,0.586988,5.51E-06,131.567,2.15E-03,9.01E-01,1.81E-01,1.966,1.35E+00,1.22E+02,9.06E+00,1.82E+01,2.782,4.01E-01,3.78E+03,7.00E+02,,,7328,315,3.96,0.22,2.166,0.781,NTP
13291,8246833,2,,1.23461,9.89E-06,131.546,4.14E-03,9.76E-01,3.12E-03,2.828,8.49E-02,3.10E+02,1.29E+01,2.69E+01,4.918,1.31E-01,2.95E+03,5.47E+02,,,7328,315,3.96,0.22,2.166,0.781,UNK
13292,8247116,1,,0.835864,6.46E-06,132.013,2.37E-03,6.77E-01,2.23E+00,3.365,4.28E+00,1.22E+02,8.73E+00,1.69E+01,1.715,7.81E-01,2.72E+03,1.14E+03,,,7216,367,4.29,0.46,1.457,1.214,AFP
13293,8247116,2,,0.835859,7.21E-06,131.597,2.60E-03,1.66E-01,2.14E+01,3.607,4.00E+00,1.13E+02,9.66E+00,1.73E+01,1.571,9.69E-01,2.72E+03,1.14E+03,,,7216,367,4.29,0.46,1.457,1.214,AFP
13294,8259713,4,,3.54813,3.95E-05,133.949,6.82E-03,2.22E-01,2.36E+01,5.999,1.36E+00,5.53E+01,7.05E+00,8.99E+00,0.7924,8.19E-01,1.35E+03,3.16E+02,,,6434,218,4.41,0.3,1.055,0.487,AFP
13295,8259835,1,,436.682,7.84E-02,308.585,7.16E-02,7.57E-01,2.75E+00,12.38,7.58E+00,6.27E+02,1.49E+03,2.48E+00,7.753,1.54E+01,3.49E+02,1.29E+02,,,4902,116,3.48,0.41,2.832,2.084,NTP
13296,8260198,1,,0.95529,2.05E-06,132.182,3.92E-04,9.03E-01,1.34E-01,1.111,9.73E-02,6.06E+02,1.90E+01,4.87E+01,2.186,3.23E-01,1.55E+03,1.81E+02,,,5319,183,4.55,0.19,0.734,0.164,AFP
13297,8260218,1,,5.71482,9.50E-07,132.13,1.29E-04,2.84E-02,1.45E+00,3.143,2.47E-02,1.29E+04,2.72E+01,5.22E+02,9.47,8.96E-02,9.44E+02,2.11E+02,,,5695,191,4.53,0.29,0.842,0.373,PC
13298,8264588,1,,0.662872,1.09E-05,131.652,1.00E-03,1.00E-01,1.97E+01,1.5,2.11E-01,1.35E+02,1.94E+01,9.60E+00,2.802,9.86E-01,3.60E+03,6.48E+02,,,6980,304,3.89,0.27,2.382,0.832,AFP
13299,8264588,2,,0.925062,9.75E-06,132.201,1.33E-03,4.42E-01,2.73E+00,2.56,4.91E-01,1.96E+02,2.41E+01,9.34E+00,3.434,8.91E-01,3.22E+03,5.80E+02,,,6980,304,3.89,0.27,2.382,0.832,UNK
13300,8264588,3,,0.85036,2.50E-05,131.797,4.09E-03,7.00E-01,2.82E+00,2.5,2.39E+00,9.42E+01,2.81E+01,4.01E+00,2.479,1.63E+00,3.32E+03,5.97E+02,,,6980,304,3.89,0.27,2.382,0.832,AFP
13301,8264588,4,,0.850353,0.00E+00,132.026,0.00E+00,1.00E-01,0.00E+00,2,0.00E+00,9.49E+01,0.00E+00,-1.00E+00,2.349,0.00E+00,3.32E+03,0.00E+00,,,6980,304,3.89,0.27,2.382,0.832,AFP
13302,8264623,1,,3.5898,4.36E-05,133.591,7.90E-03,8.94E-01,4.72E-01,4.702,9.41E-01,2.61E+01,3.22E+00,8.48E+00,1.486,4.88E-01,2.31E+03,4.17E+02,,,7852,315,3.92,0.22,2.518,0.888,UNK
13303,8278685,1,,10.8615,1.19E-04,136.812,8.88E-03,7.93E-01,1.09E+00,5.727,4.15E-01,6.44E+01,6.12E+00,1.05E+01,0.8957,3.80E-01,8.97E+02,1.81E+02,,,6328,188,4.46,0.28,1.013,0.405,PC
13304,8279765,1,,2.75779,9.52E-08,132.475,2.16E-05,8.49E-01,3.06E-03,2.784,2.45E-03,4.09E+04,3.10E+01,1.92E+03,22.34,1.41E-01,1.23E+03,2.66E+02,,,5747,185,4.51,0.29,0.891,0.381,AFP
13305,8279765,2,,1.37889,5.90E-07,132.481,1.59E-04,9.00E-01,4.89E-03,2.338,1.50E-02,2.91E+03,2.27E+01,1.79E+02,5.736,4.20E-02,1.55E+03,3.35E+02,,,5747,185,4.51,0.29,0.891,0.381,UNK
13306,8280511,1,,10.4355,2.86E-05,134.822,2.19E-03,9.00E-01,1.47E-01,3.559,3.26E-01,2.07E+02,6.36E+00,3.27E+01,1.465,2.19E-01,7.59E+02,5.69E+01,,,5528,113,4.5,0.11,0.853,0.123,PC
13307,8311110,1,,1.47322,1.38E-05,132.119,5.10E-03,4.51E-02,1.06E+02,5.279,5.22E+00,9.41E+01,9.37E+00,1.19E+01,2.597,2.13E+00,2.99E+03,4.90E+02,,,7311,359,3.85,0.24,2.643,0.827,NTP
13308,8311110,2,,2.15742,3.22E-05,132.5,8.53E-03,2.03E-01,2.81E+01,8.569,1.32E+01,1.18E+02,1.75E+01,9.21E+00,2.92,2.91E+00,2.63E+03,4.31E+02,,,7311,359,3.85,0.24,2.643,0.827,AFP
13309,8311110,3,,2.15724,9.53E-05,133.579,3.55E-02,9.86E-01,6.17E-04,3.85,6.31E-02,1.41E+02,1.66E+01,1.17E+01,4.189,2.72E-01,2.63E+03,4.31E+02,,,7311,359,3.85,0.24,2.643,0.827,AFP
13310,8324292,2,,1.06453,1.41E-05,132.228,5.59E-03,7.19E-01,2.89E+00,4.127,8.47E+00,9.76E+01,1.19E+01,1.09E+01,1.061,1.01E+00,1.78E+03,7.86E-03,,,5780,0,4.44,0,1,0,AFP
13311,8324305,1,,0.527713,1.33E-04,131.86,3.52E-02,9.02E-01,4.77E+00,1.754,3.95E+01,1.80E+00,2.37E+00,9.66E-01,0.3076,1.11E+00,3.50E+03,6.96E+02,,,6674,229,3.96,0.28,1.967,0.771,AFP
13312,8324305,2,,0.527708,4.28E-05,131.581,7.79E-03,7.00E-01,1.31E+00,1.944,1.57E+00,6.14E+00,2.83E+00,3.04E+00,0.5224,2.03E-01,3.50E+03,6.96E+02,,,6674,229,3.96,0.28,1.967,0.771,AFP
13313,8324490,1,,6.1622,6.80E-05,135.667,7.79E-03,6.83E-01,7.16E-01,15.32,2.39E+00,4.98E+01,4.36E+00,1.12E+01,1.958,3.60E-01,1.62E+03,4.06E+02,,,6124,181,3.74,0.46,2.606,1.299,AFP
13314,8344042,1,,0.866082,1.28E-05,132.247,8.67E-03,9.71E-01,1.29E-02,1.758,3.01E-01,3.36E+01,2.82E+00,1.22E+01,0.6469,3.76E-02,1.76E+03,8.67E+02,,,5518,179,4.46,0.56,0.837,0.825,UNK
13315,8344381,1,,0.57883,1.64E-05,132.058,2.49E-03,9.12E-01,4.77E-01,1.251,5.66E-01,3.76E+02,7.92E+01,6.94E+00,4.602,2.01E+00,4.02E+03,8.93E+02,,,8233,345,4.08,0.28,2.014,0.878,AFP
13316,8344381,2,,0.578976,1.04E-05,131.584,1.59E-03,4.24E-01,4.92E+00,1.431,2.62E-01,6.08E+02,8.00E+01,1.14E+01,5.119,2.30E+00,4.02E+03,8.93E+02,,,8233,345,4.08,0.28,2.014,0.878,AFP
13317,8345172,1,,50.5714,2.83E-04,161.117,4.34E-03,2.25E-01,3.51E+01,3.58,1.76E+00,1.24E+03,7.96E+01,1.79E+01,2.726,6.05E+00,4.08E+02,4.88E+01,,,5275,165,4.59,0.15,0.787,0.182,AFP
13318,8365739,2,,2.38929,0.00E+00,133.221,0.00E+00,1.00E-01,0.00E+00,3.5,0.00E+00,2.16E+03,0.00E+00,-1.00E+00,4.428,0.00E+00,1.34E+03,0.00E+00,,,5594,172,4.39,0.26,0.964,0.389,AFP
13319,8367113,1,,24.3158,6.99E-05,134.777,2.36E-03,1.69E-03,1.48E+03,4.055,4.33E-01,6.46E+02,1.72E+01,4.06E+01,2.623,1.30E+00,6.80E+02,1.70E+02,,,6241,206,4.45,0.32,1.031,0.512,PC
13320,8367298,1,,5.13438,1.43E-04,134.41,2.19E-02,9.83E-01,1.94E-03,8.655,2.62E-01,6.60E+01,3.99E+00,1.73E+01,1.145,3.92E-02,1.04E+03,2.20E+02,,,5515,170,4.36,0.27,1.001,0.419,UNK
13321,8367410,1,,0.642072,8.15E-06,131.701,5.73E-03,2.96E-01,2.30E+00,4.728,3.46E+00,8.94E+01,8.06E+00,1.49E+01,0.6442,1.63E-01,1.43E+03,7.02E+01,,,4403,142,4.59,0.04,0.706,0.052,NTP
13322,8385813,1,,343.743,5.46E-03,223.857,1.25E-02,4.87E-03,1.10E+03,14.19,1.98E+00,2.11E+02,4.94E+01,4.47E+00,2.576,2.80E+00,3.56E+02,7.30E+01,,,5982,164,3.96,0.35,1.778,0.723,UNK
13323,8386122,1,,1.10642,2.83E-05,131.977,5.88E-03,3.55E-03,4.62E+03,1.537,4.92E-01,1.01E+02,3.71E+01,3.53E+00,2.081,5.88E+00,2.91E+03,7.15E+02,,,7166,324,4,0.28,2.043,0.988,AFP
13324,8386122,2,,1.10639,1.38E-05,131.806,2.80E-03,5.00E-01,4.72E+00,2.156,3.55E-01,2.37E+02,3.43E+01,9.80E+00,3.265,1.74E+00,2.91E+03,7.15E+02,,,7166,324,4,0.28,2.043,0.988,AFP
13325,8386122,3,,0.553233,1.67E-05,131.578,3.22E-03,8.74E-01,1.06E+00,1.636,2.98E+00,1.56E+02,2.82E+01,9.32E+00,2.911,1.82E+00,3.66E+03,9.01E+02,,,7166,324,4,0.28,2.043,0.988,UNK
13326,8397947,1,,3.38083,2.51E-05,133.945,5.21E-03,6.66E-01,3.60E+00,3.25,2.84E-01,2.01E+02,2.11E+01,1.04E+01,1.153,1.03E+00,1.10E+03,2.40E+02,,,5775,194,4.59,0.28,0.768,0.332,PC
13327,8398221,1,,2.6376,4.12E-05,131.734,9.88E-03,5.21E-01,6.00E+00,9.549,1.10E+01,1.57E+02,1.93E+01,9.01E+00,0.7011,7.12E-01,7.40E+02,8.44E+01,,,3967,123,4.7,0.14,0.547,0.12,UNK
13328,8398290,1,,0.51079,9.80E-06,131.904,1.45E-03,6.97E-01,5.34E-01,1.556,3.29E-01,2.25E+01,2.75E+00,1.26E+01,1.106,1.56E-01,3.62E+03,7.29E+02,,,6596,248,3.91,0.32,2.176,0.86,AFP
13329,8429528,1,,2.7962,3.45E-05,133.568,5.62E-03,9.27E-01,2.40E-02,7.809,9.17E-01,5.58E+01,9.99E+00,5.63E+00,1.663,1.53E-01,2.09E+03,5.16E+02,,,7232,317,4.05,0.28,1.879,0.913,NTP
13330,8429528,2,,2.17202,9.37E-06,132.602,1.15E-03,5.00E-01,1.53E+00,3.494,1.23E-01,1.22E+02,1.31E+01,1.23E+01,2.154,3.73E-01,2.27E+03,5.61E+02,,,7232,317,4.05,0.28,1.879,0.913,NTP
13331,8429528,3,,1.46348,9.52E-06,131.644,1.36E-03,5.00E-01,1.96E+00,5,1.53E+00,1.12E+02,1.19E+01,1.19E+01,2.068,4.55E-01,2.59E+03,6.40E+02,,,7232,317,4.05,0.28,1.879,0.913,AFP
13332,8429528,4,,1.46364,0.00E+00,132.318,0.00E+00,1.00E-01,0.00E+00,5,0.00E+00,1.54E+02,0.00E+00,-1.00E+00,2.362,0.00E+00,2.59E+03,0.00E+00,,,7232,317,4.05,0.28,1.879,0.913,AFP
13333,8446738,1,,0.922821,7.49E-06,132.01,2.90E-03,9.00E-01,3.52E-01,2.656,2.99E+00,1.52E+01,1.11E+00,1.67E+01,1.048,2.90E-01,3.33E+03,6.33E+02,,,7363,310,3.93,0.22,2.297,0.852,AFP
13334,8446738,2,,0.872735,7.89E-06,131.898,1.79E-03,7.41E-01,4.82E-01,1.378,1.07E-01,2.31E+01,2.48E+00,1.32E+01,1.199,1.83E-01,3.39E+03,6.44E+02,,,7363,310,3.93,0.22,2.297,0.852,NTP
13335,8446738,3,,0.922806,1.23E-05,132.457,5.57E-03,8.89E-01,4.94E-01,3.222,6.30E+00,1.12E+01,1.06E+00,1.27E+01,0.8911,3.09E-01,3.33E+03,6.33E+02,,,7363,310,3.93,0.22,2.297,0.852,AFP
13336,8463118,1,,4.19177,5.97E-05,134.637,1.04E-02,9.92E-01,1.21E-03,5.79,1.33E-01,4.19E+01,1.98E+00,2.18E+01,0.7462,3.82E-02,8.26E+02,5.18E+01,,,4723,185,4.58,0.04,0.714,0.07,AFP
13337,8463118,2,,4.19226,1.13E-04,131.849,2.15E-02,9.73E-01,4.19E-03,7.724,4.42E-01,1.81E+01,1.53E+00,1.15E+01,0.4304,1.94E-02,8.26E+02,5.18E+01,,,4723,185,4.58,0.04,0.714,0.07,AFP
13338,8463118,3,,4.19163,9.10E-05,134.249,3.81E-02,8.18E-01,9.90E-01,5.297,1.82E+00,1.70E+01,2.75E+00,7.01E+00,0.3352,2.33E-01,8.26E+02,5.18E+01,,,4723,185,4.58,0.04,0.714,0.07,AFP
13339,8463272,1,,458.612,2.40E-03,182.409,3.88E-03,9.50E-01,4.24E-01,4.81,1.96E-01,3.65E+04,1.01E+03,2.23E+02,15.03,1.58E+01,1.38E+02,9.38E+00,,,4206,138,4.73,0.07,0.511,0.061,UNK
13340,8183911,1,,8.30706,4.64E-05,137.08,4.31E-03,6.92E-01,1.43E+00,2.201,1.77E-01,9.94E+01,8.79E+00,1.21E+01,2.258,9.74E-01,1.25E+03,4.34E+02,,,5300,127,3.69,0.94,2.124,1.477,AFP
13341,8184075,1,,0.79638,1.14E-05,131.632,2.00E-03,9.00E-01,3.14E-01,1.124,2.45E-01,2.18E+01,3.53E+00,9.21E+00,0.4119,1.43E-01,1.58E+03,1.55E+03,,,5119,151,4.56,0.88,0.727,1.423,AFP
13342,8184075,2,,0.796387,9.65E-06,131.991,3.15E-03,3.66E-02,1.51E+02,2.903,3.60E+00,1.93E+01,2.47E+00,1.06E+01,0.3117,4.52E-01,1.58E+03,1.55E+03,,,5119,151,4.56,0.88,0.727,1.423,AFP
13343,8187917,1,,0.801107,1.69E-05,131.905,8.45E-03,3.31E-02,1.31E+02,6.107,2.60E+01,1.49E+01,1.89E+00,1.03E+01,0.6525,4.82E-01,2.93E+03,9.68E+02,,,7087,309,4.15,0.37,1.675,1.099,NTP
13344,8197544,1,,1.4685,1.44E-05,131.518,3.47E-03,9.05E-01,6.72E-01,1.73,3.70E-01,4.13E+01,6.99E+00,7.62E+00,0.9364,5.07E-01,2.07E+03,4.17E+02,,,6872,222,4.32,0.25,1.247,0.497,AFP
13345,8197544,2,,1.46864,1.99E-05,132.609,5.81E-03,2.38E-02,2.41E+02,5.001,5.43E+00,3.37E+01,4.23E+00,1.03E+01,0.7305,7.42E-01,2.07E+03,4.17E+02,,,6872,222,4.32,0.25,1.247,0.497,AFP
13346,8197560,1,,1.02424,3.09E-06,132.531,8.25E-04,8.98E-01,9.39E-02,1.702,1.04E-01,1.33E+03,6.43E+01,3.19E+01,3.33,3.66E-01,1.50E+03,2.55E+02,,,5339,211,4.6,0.19,0.758,0.251,AFP
13347,8231370,3,,1.17086,1.24E-05,131.966,1.31E-03,9.01E-01,3.46E-01,1.503,2.85E-01,5.90E+02,7.55E+01,3.05E+01,8.352,2.36E+00,3.43E+03,5.58E+02,,,7343,311,3.75,0.26,2.955,0.929,AFP
13348,8231370,4,,3.44783,0.00E+00,133.242,0.00E+00,1.00E-01,0.00E+00,2,0.00E+00,7.11E+02,0.00E+00,-1.00E+00,8.001,0.00E+00,2.39E+03,0.00E+00,,,7343,311,3.75,0.26,2.955,0.929,UNK
13349,8231667,1,,42.8777,2.32E-04,156.064,4.88E-03,5.24E-01,9.24E+00,1.932,9.33E-01,1.04E+03,7.87E+01,1.39E+01,2.742,4.80E+00,4.51E+02,1.25E+02,,,5256,213,4.48,0.43,0.832,0.456,PC
13350,8231830,1,,6.91872,5.14E-05,137.135,5.56E-03,7.41E-02,1.64E+02,1.604,1.93E-01,4.07E+01,6.81E+00,7.22E+00,0.8375,2.04E+00,1.16E+03,2.13E+02,,,6022,164,4.15,0.26,1.308,0.475,NTP
13351,8231877,1,,1.30777,9.54E-08,131.775,2.43E-05,9.12E-01,5.03E-03,2.061,3.00E-03,1.48E+04,2.22E+01,6.67E+02,11,1.83E-01,1.30E+03,1.85E+02,,,5112,154,4.6,0.83,0.673,0.187,UNK
13352,8247543,1,,0.840888,6.53E-06,132.319,3.45E-03,9.03E-01,6.65E-02,2.883,7.63E-01,1.64E+02,8.66E+00,2.11E+01,3.484,2.00E-01,3.48E+03,6.99E+02,,,7466,317,3.94,0.24,2.35,0.922,NTP
13353,8247543,2,,0.881873,9.62E-06,132.228,4.03E-03,6.77E-01,4.38E+00,3.645,9.46E+00,1.50E+02,1.56E+01,1.28E+01,3.069,2.65E+00,3.43E+03,6.88E+02,,,7466,317,3.94,0.24,2.35,0.922,UNK
13354,8247638,1,,16.5141,3.61E-05,143.089,1.83E-03,6.80E-01,5.96E-01,4.218,3.34E-01,1.09E+03,2.32E+01,4.73E+01,3.027,5.44E-01,6.55E+02,5.14E+01,,,5527,115,4.49,0.11,0.866,0.131,PC
13355,8247638,2,,30.1329,1.04E-04,160.252,2.94E-03,8.88E-01,3.55E-02,5.389,2.26E-01,1.15E+03,3.11E+01,3.84E+01,3.474,1.32E-01,5.36E+02,4.21E+01,,,5527,115,4.49,0.11,0.866,0.131,PC
13356,8260234,1,,5.71478,1.51E-05,132.134,1.92E-03,9.14E-01,1.06E-01,3.067,2.95E-01,2.80E+02,1.11E+01,2.57E+01,1.547,2.08E-01,8.42E+02,9.30E+02,,,5193,163,4.54,0.91,0.755,1.667,AFP
13357,8260818,1,,0.9275,1.31E-05,132.097,2.79E-03,8.66E-01,4.81E-01,3.276,4.13E+00,4.54E+01,6.75E+00,7.86E+00,1.293,3.65E-01,2.77E+03,8.39E+02,,,7000,299,4.13,0.34,1.689,1.011,UNK
13358,8260818,2,,0.618342,1.11E-05,132.101,1.95E-03,1.00E-01,4.01E+01,2.206,1.85E+00,5.38E+01,7.98E+00,1.02E+01,1.254,8.96E-01,3.18E+03,9.60E+02,,,7000,299,4.13,0.34,1.689,1.011,NTP
13359,8264623,2,,0.512763,1.21E-05,131.612,4.38E-03,7.14E-01,3.73E+00,2.665,1.33E+01,1.54E+01,2.17E+00,1.07E+01,1.061,9.34E-01,4.41E+03,7.97E+02,,,7852,315,3.92,0.22,2.518,0.888,UNK
13360,8264635,1,,0.836838,1.15E-05,131.785,3.96E-03,3.61E-01,6.18E+00,2.909,1.71E+00,1.81E+01,2.61E+00,8.97E+00,0.7768,3.24E-01,3.15E+03,1.03E+03,,,7682,308,4.15,0.38,1.777,1.15,NTP
13361,8264667,1,,1.12563,1.18E-05,131.647,1.73E-03,3.20E-01,4.23E+00,3.367,8.02E-01,4.72E+01,7.45E+00,8.21E+00,1.244,3.30E-01,2.78E+03,8.42E+02,,,7370,323,4.12,0.34,1.774,1.065,AFP
13362,8280511,2,,7.4109,2.74E-05,135.75,2.81E-03,3.21E-01,5.94E+00,3.288,1.20E-01,1.21E+02,5.33E+00,2.31E+01,0.9371,4.73E-01,8.51E+02,6.37E+01,,,5528,113,4.5,0.11,0.853,0.123,PC
13363,8280511,3,,5.24975,2.69E-05,135.465,3.79E-03,5.39E-01,2.57E+00,2.525,1.29E-01,6.71E+01,5.30E+00,1.35E+01,0.7176,3.32E-01,9.54E+02,7.15E+01,,,5528,113,4.5,0.11,0.853,0.123,PC
13364,8280511,4,,21.7204,1.92E-04,134.781,7.63E-03,8.87E-01,7.96E-01,3.156,8.60E-01,9.82E+01,1.05E+01,1.02E+01,0.9971,7.08E-01,5.94E+02,4.45E+01,,,5528,113,4.5,0.11,0.853,0.123,PC
13365,8311180,1,,0.778335,9.01E-06,131.555,1.99E-03,5.00E-01,1.44E+00,2.493,5.38E-01,2.10E+01,2.41E+00,1.11E+01,1.025,1.91E-01,3.07E+03,6.25E+02,,,6559,273,3.96,0.24,2.167,0.862,AFP
13366,8311180,2,,0.778326,2.50E-05,132.142,6.26E-03,7.27E-01,7.45E-01,2.369,8.87E-01,1.69E+01,4.02E+00,9.37E+00,0.9614,2.34E-01,3.07E+03,6.25E+02,,,6559,273,3.96,0.24,2.167,0.862,AFP
13367,8311304,1,,0.698049,1.05E-04,131.722,4.25E-02,9.00E-01,4.49E+00,2.334,4.86E+01,1.71E+00,1.30E+00,1.93E+00,0.3309,9.69E-01,3.98E+03,8.24E+02,,,8529,374,4.07,0.29,2.183,0.883,NTP
